orphanet id	name	prevalence count
401785	Autosomal recessive spastic paraplegia type 62	2
447974	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	2
468635	Cryptogenic multifocal ulcerous stenosing enteritis	2
447977	Progressive scapulohumeroperoneal distal myopathy	2
448237	Zika virus disease	2
448242	Autosomal recessive brachyolmia	2
458798	Spinocerebellar ataxia type 41	2
458803	Spinocerebellar ataxia type 42	2
447997	Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome	2
457485	Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	2
467176	Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome	2
467166	Tubulinopathy-associated dysgyria	2
448010	CAD-CDG	2
468631	Microcephalic cortical malformations-short stature due to RTTN deficiency	2
457265	Progressive myoclonic epilepsy type 9	2
448267	Regressive spondylometaphyseal dysplasia	2
447980	19p13.3 microduplication syndrome	2
447954	Combined oxidative phosphorylation defect type 25	2
468620	Intellectual disability-epilepsy-extrapyramidal syndrome	2
458768	Primary intralymphatic angioendothelioma	2
468684	CCDC115-CDG	2
468666	Isolated generalized anhidrosis with normal sweat glands	2
459056	Autosomal recessive spastic paraplegia type 75	2
459061	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	2
459051	Spondyloepiphyseal dysplasia, Stanescu type	2
468699	SLC39A8-CDG	2
468661	Autosomal recessive spastic paraplegia type 74	2
459070	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome	2
401986	1p31p32 microdeletion syndrome	2
458763	Retiform hemangioendothelioma	2
459033	Ataxia-oculomotor apraxia type 4	2
447961	Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome	2
468641	Chronic enteropathy associated with SLCO2A1 gene	2
468717	Rhizomelic chondrodysplasia punctata type 5	2
447964	Autosomal dominant Charcot-Marie-Tooth disease type 2V	2
457279	Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome	2
448270	Ectopia cordis	2
466784	Neonatal severe cardiopulmonary failure due to mitochondrial methylation defect	2
401830	Autosomal recessive spastic paraplegia type 69	2
448264	Isolated focal non-epidermolytic palmoplantar keratoderma	2
449280	Scedosporiosis	2
449566	Eosinophilic angiocentric fibrosis	2
457365	Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome	2
401835	Autosomal recessive spastic paraplegia type 70	2
457284	Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome	2
457351	Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	2
466775	Autosomal recessive Charcot-Marie-Tooth disease type 2X	2
457185	Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome	2
457083	Isolated splenogonadal fusion	2
459074	Corpus callosum agenesis-macrocephaly-hypertelorism syndrome	2
453510	Congenital insensitivity to pain with severe intellectual disability	2
401805	Autosomal recessive spastic paraplegia type 63	2
401810	Autosomal recessive spastic paraplegia type 64	2
457077	TAFRO syndrome	2
457359	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	2
466768	Autosomal dominant Charcot-Marie-Tooth disease type 2Z	2
465824	Fetal encasement syndrome	2
448251	Progressive autosomal recessive ataxia-deafness syndrome	2
466703	TMEM199-CDG	2
401780	Autosomal recessive spastic paraplegia type 61	2
401800	Autosomal recessive spastic paraplegia type 60	2
457260	X-linked intellectual disability-hypotonia-movement disorder syndrome	2
401795	Autosomal recessive spastic paraplegia type 59	2
457240	X-linked intellectual disability-short stature-overweight syndrome	2
457395	Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome	2
401768	Proximal myopathy with extrapyramidal signs	2
401764	Pancytopenia-developmental delay syndrome	2
466718	Martinique crinkled retinal pigment epitheliopathy	2
466722	Autosomal recessive spastic paraplegia type 77	2
457406	Multiple mitochondrial dysfunctions syndrome type 4	2
457375	ITPA-related lethal infantile neurological disorder with cataract and cardiac involvement	2
401777	Optic atrophy-intellectual disability syndrome	2
457378	Complex lethal osteochondrodysplasia	2
458758	Composite hemangioendothelioma	2
398073	Prader-Willi-like syndrome	2
401979	Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type	2
444013	Combined oxidative phosphorylation defect type 23	2
130	Brugada syndrome	2
277	Severe combined immunodeficiency due to adenosine deaminase deficiency	2
443162	NDE1-related microhydranencephaly	2
443804	Focal stiff limb syndrome	2
443811	PGM3-CDG	2
443950	DNAJB2-related Charcot-Marie-Tooth disease type 2	2
443988	Ventriculomegaly-cystic kidney disease	2
444092	Autoimmune interstitial lung disease-arthritis syndrome	2
444099	Autosomal dominant spastic paraplegia type 73	2
444138	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	2
444002	11q22.2q22.3 microdeletion syndrome	2
443995	Mandibulofacial dysostosis with alopecia	2
444048	46,XX ovarian dysgenesis-short stature syndrome	2
444069	Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome	2
443098	Hyperostosis cranialis interna	2
444051	20q11.2 microdeletion syndrome	2
444077	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	2
444072	Cerebellar-facial-dental syndrome	2
444463	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	2
444490	Familial chylomicronemia syndrome	2
444458	Combined oxidative phosphorylation defect type 24	2
445110	Limb-girdle muscular dystrophy due to POMK deficiency	2
445062	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	2
445038	3-methylglutaconic aciduria type 7	2
445018	Combined immunodeficiency due to LRBA deficiency	2
447731	NIK deficiency	2
447737	DOCK2 deficiency	2
447896	Tremor-ataxia-central hypomyelination syndrome	2
443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	2
552	MODY	2
436242	Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease	2
439212	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	2
437552	Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity	2
437572	MYH7-related late-onset scapuloperoneal muscular dystrophy	2
438178	Fatty acyl-CoA reductase 1 deficiency	2
438159	STAT3-related early-onset multisystem autoimmune disease	2
438134	PCNA-related progressive neurodegenerative photosensitivity syndrome	2
438117	Steel syndrome	2
438114	RARS-related autosomal recessive hypomyelinating leukodystrophy	2
438075	Ketoacidosis due to monocarboxylate transporter-1 deficiency	2
438274	GCGR-related hyperglucagonemia	2
438216	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	2
438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	2
438207	Severe autosomal recessive macrothrombocytopenia	2
439232	AApoAIV amyloidosis	2
439218	KCNQ2-related epileptic encephalopathy	2
443236	Postural orthostatic tachycardia syndrome due to NET deficiency	2
439822	PDE4D haploinsufficiency syndrome	2
439254	ITM2B amyloidosis	2
439854	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease	2
439897	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	2
440354	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	2
440713	Isolated sedoheptulokinase deficiency	2
440727	Combined hamartoma of the retina and retinal pigment epithelium	2
440731	L-ferritin deficiency	2
440706	Ribose-5-P isomerase deficiency	2
443073	Charcot-Marie-Tooth disease type 2S	2
442582	AH amyloidosis	2
443197	X-linked erythropoietic protoporphyria	2
3008	Pyruvate carboxylase deficiency	2
447893	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	2
447784	Mitochondrial pyruvate carrier deficiency	2
447757	Autosomal dominant spastic paraplegia type 9B	2
504476	Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	2
423894	Microcephaly-complex motor and sensory axonal neuropathy syndrome	2
431140	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	2
425120	STING-associated vasculopathy with onset in infancy	2
431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency	2
431341	Patent urachus	2
431272	X-linked scapuloperoneal muscular dystrophy	2
431329	Autosomal recessive spastic paraplegia type 57	2
431255	Scapuloperoneal spinal muscular atrophy	2
431149	Combined immunodeficiency due to OX40 deficiency	2
431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	2
435438	Progressive myoclonic epilepsy type 7	2
435387	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	2
434179	Orofaciodigital syndrome type 14	2
504523	Severe combined immunodeficiency due to LAT deficiency	2
447753	Autosomal dominant spastic paraplegia type 9A	2
504530	Combined immunodeficiency due to Moesin deficiency	2
29072	Hereditary pheochromocytoma-paraganglioma	2
28378	Tyrosinemia type 2	2
29822	Spontaneous periodic hypothermia	2
724	Idiopathic acute eosinophilic pneumonia	2
230	Dopamine beta-hydroxylase deficiency	2
590	Congenital myasthenic syndrome	2
756	Pseudohypoaldosteronism type 1	2
162	Cataract-glaucoma syndrome	2
824	Primary myelofibrosis	2
25980	X-linked myopathy with excessive autophagy	2
26137	Juvenile temporal arteritis	2
26106	Hereditary diffuse gastric cancer	2
424027	Progressive myoclonic epilepsy type 8	2
424261	TOR1AIP1-related limb-girdle muscular dystrophy	2
424099	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	2
424107	Congenital myopathy with myasthenic-like onset	2
447760	Autosomal recessive spastic paraplegia type 9B	2
412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	2
412057	Autosomal recessive cerebellar ataxia due to STUB1 deficiency	2
412181	Epidermolysis bullosa simplex due to BP230 deficiency	2
412069	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome	2
412189	Epidermolysis bullosa simplex due to exophilin 5 deficiency	2
412217	Dystonia-aphonia syndrome	2
420179	Malan overgrowth syndrome	2
420789	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea	2
420794	Cono-spondylar dysplasia	2
420702	Autosomal recessive severe congenital neutropenia due to CSF3R deficiency	2
420728	Combined oxidative phosphorylation defect type 20	2
420733	Combined oxidative phosphorylation defect type 21	2
420741	RIDDLE syndrome	2
420492	Adult-onset cervical dystonia, DYT23 type	2
420584	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome	2
420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	2
420686	Woolly hair-palmoplantar keratoderma syndrome	2
420561	Temple-Baraitser syndrome	2
420573	Severe combined immunodeficiency due to CTPS1 deficiency	2
420566	Bleeding disorder due to CalDAG-GEFI deficiency	2
423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	2
423384	Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency	2
423296	Spinocerebellar ataxia type 38	2
423306	Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome	2
423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	2
423275	Spinocerebellar ataxia type 40	2
436274	Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	2
436245	Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome	2
401973	MEND syndrome	2
391392	Familial episodic pain syndrome with predominantly lower limb involvement	2
411709	Renal agenesis	2
371428	Multicentric osteolysis-nodulosis-arthropathy spectrum	2
391677	Short stature-optic atrophy-Pelger-Huët anomaly syndrome	2
391487	Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome	2
391646	Feingold syndrome type 2	2
391641	Feingold syndrome type 1	2
391343	Fatal post-viral neurodegenerative disorder	2
391348	Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome	2
391351	SURF1-related Charcot-Marie-Tooth disease type 4	2
391366	Growth retardation-mild developmental delay-chronic hepatitis syndrome	2
391372	Intellectual disability-severe speech delay-mild dysmorphism syndrome	2
391376	Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	2
391389	Familial episodic pain syndrome with predominantly upper body involvement	2
391397	Hereditary sensory and autonomic neuropathy type 7	2
412022	Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome	2
391408	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	2
391411	Atypical juvenile parkinsonism	2
391417	HSD10 disease	2
391457	HSD10 disease, neonatal type	2
391307	Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome	2
391316	Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	2
391327	X-linked calvarial hyperostosis	2
391320	East Texas bleeding disorder	2
391330	X-linked osteoporosis with fractures	2
397973	Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome	2
397968	Charcot-Marie-Tooth disease type 2R	2
397964	Combined immunodeficiency due to MALT1 deficiency	2
397959	TCR-alpha-beta-positive T-cell deficiency	2
411634	Juvenile nephropathic cystinosis	2
412035	13q12.3 microdeletion syndrome	2
436174	Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome	2
404437	Diffuse cerebral and cerebellar atrophy-intractable seizures-progressive microcephaly syndrome	2
401964	Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons	2
402003	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	2
401996	Karyomegalic interstitial nephritis	2
402035	Eosinophilic colitis	2
402082	Progressive myoclonic epilepsy type 5	2
402364	Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly	2
806	Scott syndrome	2
404473	Severe intellectual disability-progressive spastic diplegia syndrome	2
404463	Multisystemic smooth muscle dysfunction syndrome	2
404466	Female infertility due to zona pellucida defect	2
404451	FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome	2
404454	Alacrimia-choreoathetosis-liver dysfunction syndrome	2
404443	Tatton-Brown-Rahman syndrome	2
404440	Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	2
411986	Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome	2
404553	Vasculitis due to ADA2 deficiency	2
404546	DITRA	2
404521	Spinal muscular atrophy with respiratory distress type 2	2
404507	Chondromyxoid fibroma	2
404499	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency	2
404493	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency	2
404476	Global developmental delay-lung cysts-overgrowth-Wilms tumor syndrome	2
411593	Insulin autoimmune syndrome	2
411629	Infantile nephropathic cystinosis	2
411493	Pontocerebellar hypoplasia type 10	2
411777	Generalized eruptive keratoacanthoma	2
411712	Maternal riboflavin deficiency	2
411788	Familial isolated trichomegaly	2
397951	Microcephaly-thin corpus callosum-intellectual disability syndrome	2
397946	Autosomal spastic paraplegia type 58	2
397941	MAN1B1-CDG	2
435930	Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome	2
398069	MAGEL2-related Prader-Willi-like syndrome	2
464443	COG6-CGD	2
398079	SIM1-related Prader-Willi-like syndrome	2
398088	Hereditary cryohydrocytosis with normal stomatin	2
398097	Neonatal antiphospholipid syndrome	2
398109	Neonatal autoimmune hemolytic anemia	2
398117	Neonatal dermatomyositis	2
435628	Keppen-Lubinsky syndrome	2
435660	LIPE-related familial partial lipodystrophy	2
435651	CIDEC-related familial partial lipodystrophy	2
435638	3p25.3 microdeletion syndrome	2
435804	Short stature-advanced bone age-early-onset osteoarthritis syndrome	2
435845	Lethal neonatal spasticity-epileptic encephalopathy syndrome	2
435819	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation	2
397937	Polyglucosan body myopathy type 1	2
435953	Progeroid features-hepatocellular carcinoma predisposition syndrome	2
435988	Chronic atrial and intestinal dysrhythmia syndrome	2
435934	COG2-CDG	2
435938	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	2
436141	Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome	2
436144	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	2
435998	Autosomal recessive intermediate Charcot-Marie-Tooth disease type D	2
436003	Contractures-developmental delay-Pierre Robin syndrome	2
436159	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	2
436151	Intellectual disability-expressive aphasia-facial dysmorphism syndrome	2
436169	Thrombomodulin-related bleeding disorder	2
436166	Periodic fever-infantile enterocolitis-autoinflammatory syndrome	2
436182	Microcephalic primordial dwarfism-insulin resistance syndrome	2
398189	Focal facial dermal dysplasia type IV	2
