orphanet id	name_x	Symbol	name_y	prevalence count
397758	Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies	ITM2B	Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies	2
397606	PrP systemic amyloidosis	PRNP	PrP systemic amyloidosis	2
397744	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	MYH14	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	2
397725	COASY protein-associated neurodegeneration	COASY	COASY protein-associated neurodegeneration	2
399058	Alpha-B crystallin-related late-onset myopathy	CRYAB	Alpha-B crystallin-related late-onset myopathy	2
397735	Autosomal dominant Charcot-Marie-Tooth disease type 2U	MARS1	Autosomal dominant Charcot-Marie-Tooth disease type 2U	2
397612	Macrocephaly-developmental delay syndrome	KPTN	Macrocephaly-developmental delay syndrome	2
397709	Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome	SNX14	Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome	2
397593	Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency	NFS1	Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency	2
397715	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	KIAA0586	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	2
397623	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	GSC	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	2
397615	Obesity due to CEP19 deficiency	CEP19	Obesity due to CEP19 deficiency	2
397618	Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome	SLC38A8	Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome	2
397933	Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome	IQSEC2	Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome	2
399081	KLHL9-related early-onset distal myopathy	KLHL9	KLHL9-related early-onset distal myopathy	2
391408	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	TRMT10A	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	2
398189	Focal facial dermal dysplasia type IV	CYP26C1	Focal facial dermal dysplasia type IV	2
391411	Atypical juvenile parkinsonism	SYNJ1	Atypical juvenile parkinsonism	2
391457	HSD10 disease, neonatal type	HSD17B10	HSD10 disease, neonatal type	2
398088	Hereditary cryohydrocytosis with normal stomatin	SLC4A1	Hereditary cryohydrocytosis with normal stomatin	2
391307	Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome	TTI2	Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome	2
398079	SIM1-related Prader-Willi-like syndrome	SIM1	SIM1-related Prader-Willi-like syndrome	2
391316	Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	TNK2	Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	2
391320	East Texas bleeding disorder	F5	East Texas bleeding disorder	2
398069	MAGEL2-related Prader-Willi-like syndrome	MAGEL2	MAGEL2-related Prader-Willi-like syndrome	2
391330	X-linked osteoporosis with fractures	PLS3	X-linked osteoporosis with fractures	2
397937	Polyglucosan body myopathy type 1	RBCK1	Polyglucosan body myopathy type 1	2
399096	Distal anoctaminopathy	ANO5	Distal anoctaminopathy	2
397968	Charcot-Marie-Tooth disease type 2R	TRIM2	Charcot-Marie-Tooth disease type 2R	2
397964	Combined immunodeficiency due to MALT1 deficiency	MALT1	Combined immunodeficiency due to MALT1 deficiency	2
397959	TCR-alpha-beta-positive T-cell deficiency	TRAC	TCR-alpha-beta-positive T-cell deficiency	2
397951	Microcephaly-thin corpus callosum-intellectual disability syndrome	TAF2	Microcephaly-thin corpus callosum-intellectual disability syndrome	2
399103	Distal nebulin myopathy	NEB	Distal nebulin myopathy	2
397946	Autosomal spastic paraplegia type 58	KIF1C	Autosomal spastic paraplegia type 58	2
397941	MAN1B1-CDG	MAN1B1	MAN1B1-CDG	2
166024	Multiple epiphyseal dysplasia, Al-Gazali type	KIF7	Multiple epiphyseal dysplasia, Al-Gazali type	2
447737	DOCK2 deficiency	DOCK2	DOCK2 deficiency	2
435938	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	RPL10	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	2
508488	8q24.3 microdeletion syndrome	PUF60	8q24.3 microdeletion syndrome	2
26792	Short chain acyl-CoA dehydrogenase deficiency	ACADS	Short chain acyl-CoA dehydrogenase deficiency	2
266	Autosomal dominant limb-girdle muscular dystrophy type 1A	MYOT	Autosomal dominant limb-girdle muscular dystrophy type 1A	2
119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	SGCB	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	2
603	Distal myopathy, Welander type	TIA1	Distal myopathy, Welander type	2
505227	Combined immunodeficiency due to GINS1 deficiency	GINS1	Combined immunodeficiency due to GINS1 deficiency	2
505237	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome	OTUD6B	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome	2
505216	3-methylglutaconic aciduria type 9	TIMM50	3-methylglutaconic aciduria type 9	2
272	Congenital muscular dystrophy, Fukuyama type	FKTN	Congenital muscular dystrophy, Fukuyama type	2
505208	3-methylglutaconic aciduria type 8	HTRA2	3-methylglutaconic aciduria type 8	2
268	Dysferlin-related limb-girdle muscular dystrophy R2	DYSF	Dysferlin-related limb-girdle muscular dystrophy R2	2
505248	Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	VPS33A	Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	2
609	Tibial muscular dystrophy	TTN	Tibial muscular dystrophy	2
602	GNE myopathy	GNE	GNE myopathy	2
505242	Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome	SLC30A9	Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome	2
508093	MEPAN syndrome	MECR	MEPAN syndrome	2
508533	Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	EXTL3	Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	2
508542	Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome	MYSM1	Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome	2
508512	Intrauterine growth restriction-congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome	TOP3A	Intrauterine growth restriction-congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome	2
508529	Intermediate epidermolysis bullosa simplex with cardiomyopathy	KLHL24	Intermediate epidermolysis bullosa simplex with cardiomyopathy	2
26106	Hereditary diffuse gastric cancer	CTNNA1	Hereditary diffuse gastric cancer	2
25980	X-linked myopathy with excessive autophagy	VMA21	X-linked myopathy with excessive autophagy	2
824	Primary myelofibrosis	CALR	Primary myelofibrosis	2
431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	STAT2	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	2
424027	Progressive myoclonic epilepsy type 8	CERS1	Progressive myoclonic epilepsy type 8	2
423894	Microcephaly-complex motor and sensory axonal neuropathy syndrome	VRK1	Microcephaly-complex motor and sensory axonal neuropathy syndrome	2
425120	STING-associated vasculopathy with onset in infancy	STING1	STING-associated vasculopathy with onset in infancy	2
431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency	NADK2	Progressive encephalopathy with leukodystrophy due to DECR deficiency	2
431272	X-linked scapuloperoneal muscular dystrophy	FHL1	X-linked scapuloperoneal muscular dystrophy	2
431329	Autosomal recessive spastic paraplegia type 57	TFG	Autosomal recessive spastic paraplegia type 57	2
431255	Scapuloperoneal spinal muscular atrophy	TRPV4	Scapuloperoneal spinal muscular atrophy	2
431149	Combined immunodeficiency due to OX40 deficiency	TNFRSF4	Combined immunodeficiency due to OX40 deficiency	2
435438	Progressive myoclonic epilepsy type 7	KCNC1	Progressive myoclonic epilepsy type 7	2
162	Cataract-glaucoma syndrome	PITX3	Cataract-glaucoma syndrome	2
435387	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	VCP	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	2
434179	Orofaciodigital syndrome type 14	C2CD3	Orofaciodigital syndrome type 14	2
504476	Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	RFC1	Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	2
504523	Severe combined immunodeficiency due to LAT deficiency	LAT	Severe combined immunodeficiency due to LAT deficiency	2
504530	Combined immunodeficiency due to Moesin deficiency	MSN	Combined immunodeficiency due to Moesin deficiency	2
29072	Hereditary pheochromocytoma-paraganglioma	SDHAF2	Hereditary pheochromocytoma-paraganglioma	2
28378	Tyrosinemia type 2	TAT	Tyrosinemia type 2	2
230	Dopamine beta-hydroxylase deficiency	DBH	Dopamine beta-hydroxylase deficiency	2
508523	Hyperphenylalaninemia due to DNAJC12 deficiency	DNAJC12	Hyperphenylalaninemia due to DNAJC12 deficiency	2
508476	Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome	HYAL2	Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome	2
424099	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	MAB21L2	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	2
508501	Oral-facial-digital syndrome with short stature and brachymesophalangy	IFT57	Oral-facial-digital syndrome with short stature and brachymesophalangy	2
500159	Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom	RAC1	Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom	2
302	Epidermodysplasia verruciformis	CIB1	Epidermodysplasia verruciformis	2
500135	Multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome	CEP55	Multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome	2
500144	Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	TRAPPC12	Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	2
500055	16p13.2 microdeletion syndrome	USP7	16p13.2 microdeletion syndrome	2
500095	Tall stature-intellectual disability-renal anomalies syndrome	FIBP	Tall stature-intellectual disability-renal anomalies syndrome	2
500062	Infantile-onset periodic fever-panniculitis-dermatosis syndrome	OTULIN	Infantile-onset periodic fever-panniculitis-dermatosis syndrome	2
123	Björnstad syndrome	BCS1L	Björnstad syndrome	2
898	Wagner disease	VCAN	Wagner disease	2
500548	Osteosclerotic metaphyseal dysplasia	LRRK1	Osteosclerotic metaphyseal dysplasia	2
500533	Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome	STRADA	Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome	2
500545	Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract	NACC1	Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract	2
502423	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	MSTO1	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	2
502430	Metopic ridging-ptosis-facial dysmorphism syndrome	ZNF462	Metopic ridging-ptosis-facial dysmorphism syndrome	2
502434	STAG1-related intellectual disability-facial dysmorphism-gastroesophageal reflux syndrome	STAG1	STAG1-related intellectual disability-facial dysmorphism-gastroesophageal reflux syndrome	2
502444	Alkaline ceramidase 3 deficiency	ACER3	Alkaline ceramidase 3 deficiency	2
91	Aromatase deficiency	CYP19A1	Aromatase deficiency	2
785	Estrogen resistance syndrome	ESR1	Estrogen resistance syndrome	2
497906	Childhood-onset basal ganglia degeneration syndrome	VAC14	Childhood-onset basal ganglia degeneration syndrome	2
500150	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	SON	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	2
500188	X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome	GPRASP2	X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome	2
500180	Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	UBTF	Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	2
496686	Kyphosis-lateral tongue atrophy-myofibrillar myopathy syndrome	KY	Kyphosis-lateral tongue atrophy-myofibrillar myopathy syndrome	2
508498	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	PUF60	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	2
506307	Stromme syndrome	CENPF	Stromme syndrome	2
506358	Gabriele-de Vries syndrome	YY1	Gabriele-de Vries syndrome	2
506353	Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction	SELENOI	Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction	2
495274	Charcot-Marie-Tooth disease type 2T	MME	Charcot-Marie-Tooth disease type 2T	2
495844	C11ORF73-related autosomal recessive hypomyelinating leukodystrophy	HIKESHI	C11ORF73-related autosomal recessive hypomyelinating leukodystrophy	2
495818	9q33.3q34.11 microdeletion syndrome	STXBP1	9q33.3q34.11 microdeletion syndrome	2
496641	Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome	TBCD	Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome	2
496689	Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome	KY	Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome	2
494526	Infantile-onset generalized dyskinesia with orofacial involvement	PDE10A	Infantile-onset generalized dyskinesia with orofacial involvement	2
496751	EVEN-plus syndrome	HSPA9	EVEN-plus syndrome	2
496756	Early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome	TBCE	Early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome	2
496790	Ocular anomalies-axonal neuropathy-developmental delay syndrome	ATAD3A	Ocular anomalies-axonal neuropathy-developmental delay syndrome	2
494433	MIRAGE syndrome	SAMD9	MIRAGE syndrome	2
494439	Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome	EXOSC2	Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome	2
494444	DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome	DIAPH1	DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome	2
494344	RERE-related neurodevelopmental syndrome	RERE	RERE-related neurodevelopmental syndrome	2
494541	Childhood-onset benign chorea with striatal involvement	PDE10A	Childhood-onset benign chorea with striatal involvement	2
424261	TOR1AIP1-related limb-girdle muscular dystrophy	TOR1AIP1	TOR1AIP1-related limb-girdle muscular dystrophy	2
424107	Congenital myopathy with myasthenic-like onset	RYR1	Congenital myopathy with myasthenic-like onset	2
436144	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	CDKN1C	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	2
444099	Autosomal dominant spastic paraplegia type 73	CPT1C	Autosomal dominant spastic paraplegia type 73	2
439218	KCNQ2-related epileptic encephalopathy	KCNQ2	KCNQ2-related epileptic encephalopathy	2
439822	PDE4D haploinsufficiency syndrome	PDE4D	PDE4D haploinsufficiency syndrome	2
439854	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease	PRKAG2	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease	2
439897	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	KIF14	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	2
440354	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	COL11A1	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	2
440713	Isolated sedoheptulokinase deficiency	SHPK	Isolated sedoheptulokinase deficiency	2
440731	L-ferritin deficiency	FTL	L-ferritin deficiency	2
440706	Ribose-5-P isomerase deficiency	RPIA	Ribose-5-P isomerase deficiency	2
443073	Charcot-Marie-Tooth disease type 2S	IGHMBP2	Charcot-Marie-Tooth disease type 2S	2
443197	X-linked erythropoietic protoporphyria	ALAS2	X-linked erythropoietic protoporphyria	2
443236	Postural orthostatic tachycardia syndrome due to NET deficiency	SLC6A2	Postural orthostatic tachycardia syndrome due to NET deficiency	2
552	MODY	APPL1	MODY	2
443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	AKR1C4	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	2
130	Brugada syndrome	PKP2	Brugada syndrome	2
277	Severe combined immunodeficiency due to adenosine deaminase deficiency	ADA	Severe combined immunodeficiency due to adenosine deaminase deficiency	2
443162	NDE1-related microhydranencephaly	NDE1	NDE1-related microhydranencephaly	2
443811	PGM3-CDG	PGM3	PGM3-CDG	2
443950	DNAJB2-related Charcot-Marie-Tooth disease type 2	DNAJB2	DNAJB2-related Charcot-Marie-Tooth disease type 2	2
443988	Ventriculomegaly-cystic kidney disease	CRB2	Ventriculomegaly-cystic kidney disease	2
439212	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	MEGF10	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	2
438207	Severe autosomal recessive macrothrombocytopenia	GNE	Severe autosomal recessive macrothrombocytopenia	2
438216	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	PURA	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	2
436242	Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease	TNNI3K	Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease	2
435998	Autosomal recessive intermediate Charcot-Marie-Tooth disease type D	COX6A1	Autosomal recessive intermediate Charcot-Marie-Tooth disease type D	2
436159	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	CTLA4	Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	2
436151	Intellectual disability-expressive aphasia-facial dysmorphism syndrome	SETBP1	Intellectual disability-expressive aphasia-facial dysmorphism syndrome	2
436169	Thrombomodulin-related bleeding disorder	THBD	Thrombomodulin-related bleeding disorder	2
436166	Periodic fever-infantile enterocolitis-autoinflammatory syndrome	NLRC4	Periodic fever-infantile enterocolitis-autoinflammatory syndrome	2
